article,label
"President Duterte has marked his first 100 days in office with a “very good” public satisfaction rating, amid his deadly crackdown on suspected drug lords, pushers and users.The Punisher survived acid test to propel himself forward into the rigorous six-year presidency.***Bu the President humbly said “on a scale of 1-10, I give myself a 6.”“To me it is a modest achievement. I’m not ambitious in scoring myself,” he said, vowing to do more in Malacanang in the coming days.***Duterte’s popularity considerably soared during his first three months in office amid his brutal crackdown on illegal drugs and crime that left more than 3,500 people dead.Favorable ratings to somehow mute fears of mass extrajudicial killings and global condemnation from the United States, United Nations and European Union.***The Social Weather Stations (SWS) said that seventy-six percent of Filipinos polled on Sept. 24-27 said they were “satisfied” with Mr. Duterte’s performance, with just 11 percent reporting being “dissatisfied” and thirteen percent undecided.DU30’s performance “very good,” said SWS. Siya’y walang sablay.***“The President seems to be off to a very good start,” presidential spokesperson, Ernesto Abella told reporters,“The people trust what he is doing,” he added.***Presidential Communications Secretary Martin Andanar, however, said this was “not the time for complacency” as much work still remain to be done.“More than ever, we ask for the full support of all Filipinos behind the President’s reform agenda so that we can achieve lasting peace and prosperity,” he appealed.***Observers pointed out that the Filipinos accepted Duterte’s anti-crime program because most of them felt the disastrous impact of the illegal drugs in the country.No more drugs and criminality, they cried.***Duterte, who took office on June 30, has continued his threats and incitements to kill, while unleashing tirades at his critics.Anti-illegal drugs and crime war will continue for 6- to- 12 months, Digong vowed.***Abella said the first phase of the drug campaign has been successful, from uncovering the enormity of the country’s drug problem to forcing the increase of shabu prices in the south.“From where we are, from what we can see, he has made dramatic progress,” Abella said in Malacanang.***On reducing corruption in government, Abella cited the administration’s efforts to streamline government transactions, including processing of permits and licenses.“The streamlining of the business processes is already one step towards avoiding corruption,” he explained.***From the efforts that have been exerted by the President, people are made aware of the depth, width, or the extent of drugs,” which has infiltrated 97 percent of the barangays in the country, Abella said.We were able to identify the enemy, he declared.***However, opposition and concerned groups said the Duterte administration should make headway in addressing traffic, flood control, taxation, education, health, poverty, hunger ,housing and other ” issues that beleaguer the nation.”Let’s hope and pray for the best in …the next 100 days!",1
"Malacañang said President Rodrigo Duterte was pleased with the rehabilitation of Boracay, adding the bold move of shutting down the island for six months was “a lesson of political will.”“Boracay is a lesson of political will, as exhibited by PRRD (Duterte) and yet, it is also a lesson of neglect, misfeasance and malfeasance by responsible persons in office,” Palace spokesman Salvador Panelo said in a statement on Saturday.“The cesspool that was Boracay would not have happened if political will was exhibited by those in authority and if only officials of the island paradise, as well as the stakeholders, operated following the law and the rules and regulations of pertinent government agencies,” he added.Panelo said the public should take these lessons to heart so Boracay can be recognized as a world-class beauty.“It has to take the strong and decisive leadership of the President to put things in order and we should all learn from these lessons so that Boracay will become an attraction not only in this country but in the world,” he said.“We commend the different departments for the evolution and development of Boracay, as well as the patience and cooperation of everyone,” he added.Boracay was closed in April this year after the President declared it a “cesspool.”It was reopened on October 26, although the government said the rehabilitation of the island would be completed by the end of 2019.",1
"Editor’s Note: Starting June 25, the Inquirer will run on its print, online, and social media platforms a series of stories, reports and commentaries on the socioeconomic impact – positive and negative – that President Duterte has made in his first year in office. The articles will focus on how the former Davao City mayor has coped with the challenges of the presidency in five major areas that Filipinos consider most important in their lives: peace and order, traffic, economy, governance and foreign policy. This evaluation of the administration’s achievements and shortcomings will take into account what Mr. Duterte had promised to do during last year’s presidential campaign, his June 30 inaugural speech and his July 25 State of the Nation Address.In trying to find peace for the country, President Rodrigo Duterte has likely discovered over the past 12 months that there is a world of difference between being head of state and being city mayor.Dennis Quilala, a University of the Philippines professor, said Mr. Duterte must have realized that dealing with communist rebels and Moro separatist groups was more complex on the national stage than at the local level.“I think the President has learned that the way he handled these groups in Davao City is quite different from handling them at the national level,” Quilala, who specializes in peace and conflict studies, told the Inquirer.Peace talks are where conflict is resolved",1
"Newly appointed National Food Authority Administrator Jason Aquino is facing serious disciplinary sanctions that could lead to his early exit from office over his repeated defiance of lawful orders of the NFA Council.Cabinet Secretary Leoncio Evasco Jr., also the ex-officio chairman of the NFA Council, said willful disregard by Aquino of the council’s decision to extend rice importations under the Minimum Access Volume (MAV) scheme has put the country’s food security at risk.“The NFA administrator has actively refused to implement the lawful orders of [council] and directives of the [Cabinet Secretary] to publish and has even released a press statement countering the [council’s] decision that the MAV [scheme] has been extended to March 31,” Evasco said in a statement.“Instead, what were posted were extensions only for India and Pakistan, when the council explicitly granted extension to all sources of origin,” he added.Evasco reminded Aquino that it is not for him as NFA administrator to decide whether an extension of MAV is proper, let alone which sources should be granted the extension.“It is a decision, which the NFA Council has to make as a collegial body. We [council] have made a decision, and we made it very clear, it is extended up to March 31,” he said.The NFA is one of the 12 agencies that has been placed under the direct supervision of the Office of the Cabinet Secretary pursuant to Executive Order 1.The National Economic and Development Authority (NEDA) said Aquino “is compromising the country’s food security, and showing his penchant for creating more debts at the expense of the NFA.”Aside from the Cabinet Secretary as chairman and the NFA administrator as vice chairman, the other members of the NFA Council are the governor of the Bangko Sentral ng Pilipinas, the chairman of the Development Bank of the Philippines, the president of the Land Bank of the Philippines, the Finance secretary, the Trade secretary, the NEDA and a farmer sector representative.Of the 10 members of the council, nine were present during the February 27 meeting and voted for the extension of MAV importation scheme to March 31 from the original deadline of February 28.Aquino and the NFA management did not attend the meeting.“Aquino by using my name has cancelled the first two NFA Council meetings, thus the council was compelled to convene the third time meeting last February 27, during which he deliberately absented himself,” Evasco said.He noted that the council has thumbed down Aquino’s proposal to import buffer stock via government-to-government transaction in lieu of the purely private sector-led importation through the MAV scheme that is intended to boost industry stocks.“The difference between the two is, when you import via [government-to-government], the NFA would again incur debt, while MAV importation is paid for by the private sector. Besides, [according to] NEDA, in two months the country’s harvest season will begin,” Evasco said.Aquino, in a letter to Evasco, said extending the MAV importation by a month might open the floodgates to rice smuggling.Reacting to Aquino’s letter addressed to Evasco, Edwin Paraluman, farmer sector representative to the NFA Council said, “His fear of smuggling is extremely unfounded. A new law, Anti-Agricultural Smuggling Act of 2016, is already in place and is harsh enough to emasculate illegitimate traders. And it is the Bureau of Customs’ job, not the NFA’s.”“It seems to us that he [Aquino] does not have even the slightest understanding of his office and is even undermining the [council’s] authority… causing serious prejudice to the country’s food security. We are afraid he is not fit for the job. He must be dealt with accordingly,” Evasco said.JAMES KONSTANTIN GALVEZ",1
"President Rodrigo Duterte on Tuesday defended his decision to put the Bureau of Customs (BOC) temporarily under military control, saying there was “no law and order” in the corruption-plagued agency.Speaking about illegal drugs and the national security situation in Malacañang, the President said he did not order the military to take over the functions of BOC employees and that he did not appoint soldiers to civilian posts, as this is prohibited by the 1987 Constitution.“When I called in the Army to help the BOC, there was no designation, there was no appointment and there was never instruction for them to take over the functions of the employees,” he said.‘Floating status’The PResident said the only ones he placed on “floating status” were the chiefs of offices and section chiefs.The employees in those offices and sections would continue working, he said.The President ordered a temporary military takeover of the BOC last month amid a scandal involving the smuggling into the country of “shabu” (crystal meth) worth P11 billion through Manila International Container Terminal (MICT).The President reassigned Customs Commissioner Isidro Lapeña to the Technical Education and Skills Development Authority, a Cabinet post, and replaced him with Rey Leonardo Guerrero, a former chief of staff of the Armed Forces of the Philippines.Lapeña was removed from the BOC after denying for weeks that shabu had been smuggled through MICT.But results of a reexamination by the Philippine Drug Enforcement Agency (PDEA) of four magnetic lifters believed to have been used to conceal the shabu proved undeniable, forcing Lapeña to acknowledge the possibility of the drug smuggling.Last year, shabu worth P6.4 billion also slipped past the BOC at the Port of Manila, setting off a congressional investigation that pressured Lapeña’s predecessor in the agency, former Marine Capt. Nicanor Faeldon, to resign.In his speech on Tuesday, the President said the smuggling of illegal drugs into the country had been raised to the level of national security threat.“Every administration, there’s always a shipment of drugs. But these ex-military men, because I trust them, the problem is the shipment slipped past them,” the President said, referring to Faeldon and Lapeña, a former police official.He said the uncontrolled smuggling of drugs through the ports was a law and order problem.“That is part of the law and order situation. It has nothing to do with designation or appointment of any person. I’m just trying to control crime,” the President said.",1
"As students threaten to stage more walk outs from their classes, the University of the Philippines in Diliman is preparing to implement a new policy that would penalize those who waste taxpayer money.Sources close to the Board of Regents say that a new memo is awaiting signature. It states that students who are caught walking out of their classes will be blacklisted and will be asked to refund the government-portion of their tuition and other fees.So, a student who is on full scholarship could be returning as much as P37,000 which represents tuition and other fees per semester.For those on partial scholarships or beneficiaries of socialized tuition, they will be asked for a reimbursement based on the percentage of taxpayer money spent on their education.Other U.P. campuses throughout the country are reportedly considering a similar move.",0
"The wedding had more than 8 officiating priests. Lol. Palaksan system. In a normal wedding, rich or poor, you barely see more than one priest. Was that even necessary?Why close the roads for one wedding? Was that necessary?There were just too many unnecessary elements that made the wedding off. I felt like they were shooting a movie. In fact, I liked the Sotto-Hermosa wedding even better.Plus, it's sending a wrong message to the youth. It's okay to spend $$$$ for a lavish wedding, just for one day, BECAUSE it's their hard earned money. BS. Hirap sating mga pinoy ang yayabang natin.-------------------This is a GRP Featured Comment. Join the discussion!http://getrealphilippines.com/blog/2014/12/did-the-dingdong-dantes-marian-rivera-wedding-violate-the-philippine-civil-code-against-thoughtless-extravagance/comment-page-36/#comment-1036337",0
"THE Department of Education has yet to decide if it will allow the distribution of condoms in schools but if the plan of the Department of Health is implemented, only those in junior and senior high school will be getting the free rubber, Education Secretary Leonor Briones said.Briones has sought “top level” talks with the DOH to discuss the plan.“That is a very sensitive issue. Hindi sila tatayo diyan sa pinto at bawat pumasok ay bibigyan kagaya ng mga nagbibigay ng mga leaflets sa shopping center, hindi ganun. . . At hindi ka magdi-distribute kung walang counselling, kailangan may magpapaliwanag (You just don’t stand on school gates and hand out condoms to students who enter just like those who distribute leaflets in shopping centers. And you should not distribute without giving counselling first, there has to be an explanation). It’s not going to be a mass event,” Briones said.Should the DepEd give the green light to condom distribution, Briones said it will be done only in junior and senior high schools.She added that the distribution of condoms should not be an “instrument for the promotion of promiscuity and debasement of moral values.”Teachers will also have to be trained on how to properly explain to students why condoms are being distributed and “the many repercussions of pre-marital sex.”“What they really want is to increase awareness on AIDS, because the rate of teenage pregnancy and HIV/AIDS is high. Our next generation is really at risk,” Briones said.",1
"THE Philippine Charity Sweepstakes Office (PCSO) has vowed to shoulder the medical expenses of the child of the security guard who holed himself up in a room in a mall in Quezon City on Wednesday.Hermigildo Marsula Jr., of the Grandiose Security and Services Corp., was drunk when he caused panic at Eton Centris mall. Reports said he was driven to desperation because he had no money for his sick child who needs to undergo surgery.PCSO General Manager Alexander Balutan on Thursday said he directed his staff to coordinate with the Quezon City Police District (QCPD) to find out how the agency can help the child.“The PCSO is always ready to help Filipinos, whether they are rich or poor, we are always ready to help them,” Balutan said.Balutan said every Filipino in need should not hesitate to seek PCSO assistance to avoid what happened to Marsula.“The PCSO is one with the government in fulfilling the dream of President Rodrigo Duterte that no one will die due to sickness because they don’t have money to pay for hospitalization,” Balutan said.PCSO Chairman Jose Jorge Corpuz assured the family of Marsula that the agency will help pay the cost of the child’s operation.“That is our mandate, to assist in the medical and financial needs of Filipinos whether they are security guards or any Juan dela Cruz,” Corpuz said. “As I always say, the agency does not choose who to help, everyone is welcome here. That is the real mandate of the agency, to help those in need,” Balutan said.“We have 57 PCSO branches in different parts of the country, you can submit the required documents to the nearest branch for us to give you financial assistance,” he added.",1
" President Rodrigo Duterte on Friday said he was losing hope in the outcome of the peace process with Moro rebels because of infighting among them.Speaking before members of the Autonomous Region in Muslim Mindanao police force here, Mr. Duterte said he recognized that the Moro issue was “a legitimate grievance, which we are trying to resolve.”“I am talking to the (Moro Islamic Liberation Front) and also the MNLF (Moro National Liberation Front) but apparently they’re squabbling over (territories). So I’m at a loss. I was very optimistic before but I’m a bit pessimistic now,” he said.He said MNLF chair Nur Misuari was “keeping his silence but [talked] to me in private.”“But his misgivings about the other groups, it used to be MNLF then there was the sprouting up of MILF, BIFF (Bangsamoro Islamic Freedom Fighters), everything. It has (become) a convoluted thing,” Mr. Duterte said.The President said he was now worried that “nothing would come out of this (talks).”However, Mr. Duterte said he was still hoping for the success of the talks.He also urged policemen to do their duty even if “sometimes, it could end not only your career but your life.”He then reassured them of full government support for their families, in case they meet misfortune in the performance of their duties.“Our constant worry is what would happen to our children when we leave. Your children will be assured of education and your wives will be given employment. I wouldn’t leave you wanting,” he said.Mr. Duterte pledged that by the time he leaves the Presidency, “I would have invested [billions] for the trust fund of your children and family.”“I have nothing but the best for all of you,” he added.",1
"With 17.3 million Filipino adult smokers, Philippines is one of the countries that suffering in a cigarette butts litter problem.Most of the smokers in the country only threw their cigarette butts in the streets and beaches that really badly affects the environment.SBMA Ecology Center weighing a sack of cigarette buttsPhoto: SBMA Ecology CenterBecause of this, Subic Metropolitan Authority (SBMA) Ecology Center made a good idea to ease the problem on cigarette butt wastes.SBMA Ecology Center posted their announcement addressed to the people around their place that they would reward them for collecting cigarette butts from streets and beaches.They’re willing to buy the improperly littered cigarette butts for 300 pesos, an idea that amazed the netizens not only of Subic, but also the whole Philippines.However, they clarified that they’re not encouraging the people to smoke more, but only collect cigarette butts instead of throwing it to improper places.This is the whole post of SBMA Ecology Center:We are still buying dry cigarette butts for recycling just bring it here at Ecology Center office at Regulatory Building Labitan St. Subic Bay Freeport Zone! We are buying cigarette butts for a study we are currently conducting for possible upcycling. We would be needing 20-60 kilograms of butts for the study. Cigarette butts are one of the top three litters that go to our bay every year. They take 10-12 years to decompose. One kg is worth 300 pesos! You are not just being paid for collecting these litter but you are being rewarded with cleaner environment! Join us in this War on Waste!#HeaviestButtCampaign *we are encouraging everyone to pick up litter from the streets and beaches and not to smoke.A concerned netizen also reminded the people who wanted to collect cigarette butts to wear gloves while picking up the litters.“Ingat lang po sa pagpulot. Siguraduhing hindi ng bare hands ang gagamitin. Mag gloves o kaya lagyan ng protection ang kamay. Tandaan na nagmula yan sa bibig ng mga tao, maraming sakit ang maaaring maipasa.” Jomar Soriano said.A netizen also expressed her sadness because Filipinos needed to be paid just to collect trashes like cigarette butts.“Sad. This is how irresponsible some people are, kailangan pang may magbayad para ipunin ang kalat nila. Hindi ba pwedeng kalat mo, itapon mo ng maayos at sa tamang lugar?” Rassel Ching said.According to verywellmind.com, “trillions of filters, filled with toxic chemicals from tobacco smoke, make their way into our environment as discarded waste yearly.”Cigarette filters are also a threat to wildlife that could ingest them, mistaking filters for food, and to small children, who may eat them if they’re within reach.Do you think this idea would really ease the problem on cigarette butt wastes? Share your thoughts below!Source:[1] [2]",0
"Guys, please read about political socialization. Our president is from Mindanao. He is shaped by Mindanao. If only the US would bother checking who messed up, BIGTIME, right? Think about it!A mayor throughout his life. He is not part of the famous or known Filipino oligarchs. He does not have relationships with them save those rich families from Davao. Duterte is middle class. Yes, he studied in Ateneo and San Beda. Yes, he has rough edges. So rough we often twitch but he was elected. Our respective candidates were not.Would they be any better? Could they beat the 100 Days of Duterte? Can they explain better? Would we be better off with any of the losers? Nope! The presidency is not the art speculation but of real accomplishments. Fire and hot iron and sweat, a lot of it.Duterte is foul mouthed and all. A kick your ass straight shooter. Damn, why cant he be the stereotypical Filipino president! We see him often. Too often. He is not an MIA president. He does not hide behind the hydras who can't communicate. He is hands on. Too hands on.Check his house and ask: Have we had a president who stays in such a house? Have we had a president who relishes eating in turo turos? How I wished I was alive when President Ramon Magsaysay was our leader. Then we can point to a certain model. Then again was Magsaysay a free mandate?My generation came with Marcos in our formative years until college. Unlike my parents, they had several presidents. Mine were Aquino, Ramos, Estrada, Macapagal-Arroyo, Aquino III or a total of 30 years. Marcos was for 18 years. Tell me, should I support an unconstitutional removal of a sitting president? Why should I?Duterte thinks in Bisaya, translates it to English and Tagalog and so what do we get in terms of communications? Not presidential,And he tries so hard to explain to all of us.Listen to him.but he carries the same messages in every event live streamed. He tries to explain and educate us. Just this afternoon, he was in Cagayan, an LP territory with a very close barkada of BSA3 sitting as governor. Did Duterte asked him to go down the stage? He did not. In fact, Duterte conferred with him. Gov. Mamba was onstage. DSWD Sec. Judy Taguiwalo is there and she has been holding the fort as Lawin lashed.Give them space. Let them work. And if we just focus on the work at hand, we just might get to where we want to be, right?I am not a pro-Duterte. But he is the president of my country. #ProPH.-----------------------Malou Tiquia as posted on Facebook",0
"The Philippine Drug Enforcement Agency (PDEA) and the local police have destroyed P11 million worth of marijuana plants uprooted in the mountainous areas of Kibungan, Benguet and Sugpon, Ilocos Sur in a two-day operation.Senior Inspector Ramil Mendioro, the Sugpon police chief, yesterday said that the marijuana eradication operation was carried out from November 19 to November 20, particularly in Mount Baukok and the Mount Natiktikan near the Benguet – Ilocos Sur border.He said the PDEA and police operatives uprooted and destroyed fully-grown marijuana plants in seven plantation sites with a total value of P5, 224,800.00 based on the standard set by the Dangerous Drug Board (DDB).“The lawmen also discovered and destroyed from the plantations the 50,000 grams of dried stalks and fruiting tops that have a total value of P6, 250,000.00,” he added.He stressed that the Philippine National Police and PDEA are bent on erradicating the drug problem, with ample support local communities.",1
"‘the second warmest on record, according to the National Oceanic and Atmospheric Administration (NOAA), after February 2016. NOAA also reports that 11,743 warm temperature records were tied or broken in the US alone.The WMO is owned and operated by the United Nations, and is preparing a report that will be presented at Climate Change and the Sustainable Development Agenda conference on March 23, World Meteorological Day.Some have connected sociopolitical instability to the rising temperatures. “Earth is a planet in upheaval due to human-caused changes in the atmosphere,” said Jeffrey Kargel, a glaciologist at the University of Arizona. “In general, drastically changing conditions do not help civilization, which thrives on stability.“With levels of carbon dioxide in the atmosphere consistently breaking new records, the influence of human activities on the climate system has become more and more evident,” said WMO secretary-general Petteri Taalas. He has advised that “continued investment in climate research and observations… is vital if our scientific knowledge is to keep pace with the rapid rate of climate change.”“The WMO’s statement on the 2016 climate leaves no room for doubt,” said Phil Williamson, associate fellow at the University of East Anglia School of Environmental Sciences. “Human-driven climate change is now an empirically verifiable fact… those who dispute that link are not skeptics, but anti-science deniers.”Weather events of note in 2016 included extensive bleaching of the Great Barrier Reef; the tropical cyclone Hurricane Matthew that devastated Haiti; and dryness-induced wildfires in places like Tennessee, California and Chile.",1
"~HOURS before multi-media mogul Kris Aquino appeared before the Mandaluyong Prosecutor’s Office on Thursday afternoon to verify the 44 counts of qualified theft she filed against former business partner, Nicardo “Nicko” Falcis 2nd, his brother Jesus Nicardo Falcis 3rd finally issued the very first statement coming from the side of the accused.In a video posted by Entertainment portal Pep.ph’s Arniel Serato, the younger Falcis denied Aquino’s allegations and expressed that his brother has been forced to remain abroad for fear of his personal safety.“Yesterday, November 14, Kris Aquino already identified my brother explicitly and personally as the one who allegedly stole money from her. On November 18, this Sunday, my family will be celebrating my deceased father’s birthday in my home. But my brother, Nicko Falcis will not be here in the Philippines to celebrate with us,” Jesus began his five-minute video statement.“Contrary to the claims of Ms. Aquino and her lawyers, my brother’s staying abroad is not an indication of guilt. She took away my brother from our family and my brother is forced to stay abroad because of serious threats to his person and safety. I know for a fact and I heard it personally. Ms. Aquino threatened my brother. She said, “You f—–g a—–e Nicko, wag kang tatapak dito sa Pilipinas (don’t step in the Philippines). Dare to step in this country and you will be dead.”According to Jesus, Aquino claimed she has in possession a list of Nicko’s flight records, which to the Falcis’ family comes across as a threat that she can monitor Nicko’s whereabouts and ultimately that she has powerful friends.“Grave threats coming from the daughter and sister of former presidents, we do not take lightly. I have nightmares about it; I can hear it now vividly as I recount it. The reality is, I would never imagine I would hear someone I just used to watch on television and the daughter of Ninoy (the late senator Benigno Aquino Jr.) and Cory (the late president Corazon) Aquino to say those things,” Jesus said.“That is the reason why my brother is not here–will not be here– during the preliminary investigation later, and will not be here on my dad’s birthday on Sunday. A complete family is important but my brother’s life and safety is more important.”Ridiculous chargesGoing into specifics, Jesus said, “Ms. Aquino has also defamed my brother’s reputation over the past few months on social media and the mainstream media. She would say tens of millions of pesos were stolen from her. And suddenly all she ever filed were cases of qualified theft for the total amount of P1.2 million? The charges are bases and totally ridiculous!“The truth will eventually come out. If any of the media will go to the prosecutor’s [office] and get a copy of her complaint, then they will see that these are all ridiculous.“Credit card charges [as] qualified theft? For a lawyer like me, kailangan may physical taking para masabing nakaw. How can you steal a credit card charge? And all of the credit card charges were all authorized. They have an agreement as to this,” he continued.Jesus guaranteed the public through his video message that further questions about regarding Aquino’s claims can best answered by his brother once the family can be sure to protect his safety and he can come home.At the moment, Jesus said there was still no need for his brother to present himself to the prosecutor as they still have to confirm the cases filed.Nicko turns down KrisUnable to control his emotions, Jesus went on to reveal that the conflict between his brother and Aquino began when he refused to continue working full time for her.“Nicko has many other commitments that Ms. Aquino was aware of—well aware of—and had agreed [for him] to [accept] before. This [reaction to his refusal], my brother did not foresee; that it would be a reason for such a tumultuous falling out with a former close friend, but who obviously abhors rejection and absolute worship,” he related.“We have been silent for the past few months and have been negotiating with Ms. Aquino in good faith sincerely for settlement because she has always reached out [to us] personally. It’s not true that my family have not been serious or sincere. It was Ms. Aquino who filed the cases while the negotiations were ongoing. And she was saying no cases will be filed.“To reiterate my brother, Nicardo Falcis 2nd did not commit 44 counts of Qualified Theft under Article 310 in relation to Articles 308 and 309 of the Revised Penal Code, whether for P1.2 million or any amount. All of the details of these cases will be itemized in our legal answers when we file our counter affidavit soon enough, which the media can obtain from the prosecutor’s after we file.“My brother is innocent. We may not come from a political family or [have] powerful friends at our behest but we have the truth on our side.”Aquino’s son, Bimby, with ex-husband and cager James Yap accompanied her to the Mandaluyong Prosecutor’s Office where the erstwhile “Queen of All Media” verified the same complaints she also filed against Falcis in San Juan, Taguig, Pasig, Makati, Manila and Quezon City in October.According to the actress’ criminal complaint, Falcis “exploited his position of trust and confidence” when he allegedly used a credit card she issued for the operations of her company Kristina C. Aquino Productions (KCAP) for his personal expenses.Identifying Falcis as her project manager since 2016, Aquino said stated in her complaints, “In all, respondent had charged P1,270,980.31 to the KCAP Card for personal expenses without my consent. Prior to my discovery of these expenses and demand for their payment, respondent neither informed me about them nor undertook or made arrangements to settle them.”Aquino explained that the credit card had a ₱2-million limit, which she set aside for advertisements of brand partners. However, she discovered such purchases like 95 cups of coffee and cosmetic products from Mac worth ₱99,200 when the bills were delivered to her house.According to her sworn statement, she discovered that Falcis “misappropriated KCAP funds in July 2018.”Word war beginsIn a statement, Aquino’s lawyer Sigfrid Fortun, claimed that Falcis fled the country because of the case and that his lawyers are seeking the inhibition of the “entire San Juan Prosecutor’s office from hearing and resolving her complaint.”Fortun said Falcis argued the actress was “charming her way to get the prosecutor to rule in [her] favor and secure an indictment.”Meanwhile, when asked to react on the statement of Falcis’ brother, Aquino told members of the press, “I never met you. I also checked kasi baka may mga sabihin tungkol sa kapatid ko. He has never met my brother [former president Noynoy Aquino]. Even Nicko has never met my brother. Hindi ito away pamilya. This is something that is unfortunate but I will repeat this: Kasi ang last statement is that we were open to an amicable settlement. We tried six times. What changed?”“Let me just say this. Nicko, I owe you and I have loved you. Sana nga tama ang sinasabi niyo na gusto niyong makipag-ayos,” Aquino ended.Earlier reports said the actress-host engaged the services of Falcis as managing director of her digital media company, KCAP, and was responsible for landing her the “Crazy Rich Asians” cameo in Hollywood.ABS-CBN’s digital entertainment arm Push.com quoted sources as far back as December 31, 2017 that Falcis was in fact the reason why Aquino left the management team of her good friend and network host Boy Abunda.The same article further reported, “Nicko Falcis is Kris’ new manager. He was responsible for making her earnings from digital media nearly exceed those from traditional TV by February 2018.” WITH A REPORT FROM ED VELASCO",1
"A WASTE and pollution watch group has urged those who are filing their Certificates of Candidacy and aspiring to become barangay (village) and Sangguniang Kabataan (SK or Youth Council) leaders to take up the cudgels to care for the environment.Daniel Alejandre, Zero Waste Campaigner of EcoWaste Coalition, over the weekend said the country needs grassroots leaders who will inspire and guide communities to the cause of environmental conservation and protection and make sure that villages are cared for.“Barangay and SK leaders are front liners of public service and have a huge responsibility in making our neighborhoods clean, healthy and safe for everyone, especially for children who are most vulnerable to harm and illness,” Alejandre added.He said the villages need public servants who will help in enforcement by local government units (LGUs) of environmental laws and regulations that seek to protect air, water, soil and the people against damaging and polluting activities.He cited Republic Act (RA) 9003 or the Ecological Solid Waste Management Act (ESWMA), which calls for waste prevention, volume reduction, segregation at source, recycling and composting.“This [implementation of RA 9003] can be done through the adoption of best environmental practices in ecological solid waste management, excluding incineration,” Alejandre said.Also citing the 2017-2022 Philippine Development Plan (PDP), he noted that the LGUs’ compliance with the ESWMA has been low and majority of local areas are still unserved by solid waste management (SWM) facilities or materials recovery facilities (MRFs).Based on the PDP, Alejandre said, only 31.28 percent of villages are covered by SWM facilities and 30.92 percent by MRFs, which are below the 2016 targets of 67.39 percent and 77.10 percent, respectively.He added that RA 9003 requires the establishment of MRFs or ecology centers in every barangay or cluster of villages “to receive, sort, process and store compostable and recyclable materials efficiently and in an environmentally sound manner.”“These MRFs have the potential to boost community-driven ecological waste management that will reduce hauling costs, conserve resources, prevent spillage of plastics to water bodies and foster environmental values among the people,” Alejandre said.“We hope that those running for the barangay and SK polls come May 14 do recognize the importance of enforcing RA 9003 in their localities and their role to get the law implemented,” he added.The EcoWaste Coalition expressed hope that contenders will address garbage and other pressing environmental concerns in their electoral platforms, and that voters will support pro-Mother Earth candidates on Election Day.On Friday, it launched its campaign for waste-free barangay and SK elections outside the Commission on Elections headquarters and in the presence of Commissioner Luie Tito Guia.“We are urging candidates to campaign in a manner that will not misuse resources, dirty the surroundings and cause damage to community health and the environment,” the group said.",1
"Only judicial courts may order the arrest of a civilian like Sen. Antonio Trillanes IV, former Solicitor General Florin Hilbay said on Wednesday, maintaining that the 1987 Constitution does not authorize President Rodrigo Duterte to detain any citizen arbitrarily.Hilbay, a professor of constitutional law at the University of the Philippines, also said the government was barred from reviving the criminal cases against Trillanes, as these had been dismissed by the courts after the former military officer was granted amnesty.“Trillanes is already a civilian when he became senator. You cannot be both a civilian and a military person at the same time. That means the military has no authority to arrest him,” he added.Hilbay said the President could not undo the amnesty granted by former President Benigno Aquino III to Trillanes and other rebel soldiers belonging to the Magdalo group.“Once it is granted, it cannot be revoked. That’s the point of amnesty. After one has been forgiven, it’s time for us to move on to avoid troubles,” Hilbay said.“The President has no constitutional authority to revoke an amnesty,” he said.Vice President Leni Robredo on Wednesday condemned President’s order voiding Trillanes’ amnesty, saying it was clearly an attempt by the chief executive to silence his critics.Speaking at a news conference in Zamboanga City, Robredo said the opposition would fight all attempts of the administration to persecute its critics and silence voices critical of the government.“An opposing voice is important in a democracy, especially when something is going on that we think is not right,” she said.‘Missing’ applicationIn a statement issued on Wednesday, Albay Rep. Edcel Lagman said the sudden disappearance of Trillanes’ 2011 application for amnesty was not a sufficient reason for President Duterte to invalidate the pardon given to the former military officer.“The mere report that ‘there is no available copy of his application for amnesty in the records’ does not show that he did not apply because if he did not apply, he should not have been granted amnesty,” Lagman said.“The ‘missing’ application could have been maliciously concealed or deliberately destroyed,” Lagman said. “There is a presumption of regularity and compliance with prerequisites and conditions in the grant of amnesty to Trillanes.”News reports and videos of Trillanes’ application are publicly available and should be enough to debunk Malacañang’s claims, Lagman pointed out.“The revocation of Trillanes’ amnesty … is unwarranted because an amnesty is final, absolute and irrevocable,” he added.Bayan Muna Rep. Carlos Zarate said the political persecution of Trillanes and other critics of the President would spark a bigger opposition to the Duterte administration.Zarate said the Department of Justice’s application for a warrant of arrest for Trillanes was an admission that Mr. Duterte’s Proclamation No. 572 was not the same as an arrest order.“We’re not under martial law. The President may have forgotten that he’s not yet a full-blown dictator,” Zarate said.",1
