article,label
"a long-standing demand by the separatists and their relatives.“It would not be a sign of weakness,” he said.But Spanish goverment spokesman Inigo Mendez de Vigo said “the government will not alter its penitentiary policy.”Jonathan Powell, a former chief of staff for British leader Tony Blair who helped broker a peace agreement in Northern Ireland, also urged all sides to seize the opportunity for reconciliation.“Today is a day to celebrate and to look to the future,” he said.“It shows that dialogue can bring about peace and dialogue should be pursued everywhere where conflict exists.”– Victims first –On April 20, ETA asked forgiveness from its victims for the first time for the “pain” caused by its decades-long campaign of violence.",1
"Senators welcomed on Tuesday the resignation of Tourism Secretary Wanda Tulfo-Teo but urged the Duterte administration not to “recycle” and reappoint her to another government post, as it had done to several resigned or sacked officials.Despite her resignation, Teo will still be investigated by the Office of the Ombudsman in connection with the controversial deal between the Department of Tourism and state-owned People’s Television Network Inc. to air DOT’s advertisements on a program produced by one of her brothers.“We will do a fact-finding [investigation],” Ombudsman Conchita Carpio Morales said on Tuesday.The investigation would be motu proprio, or initiated by the Ombudsman on its own without the need to wait for a complaint to be filed.Sen. Bam Aquino told reporters that he hoped President Rodrigo Duterte would not reappoint government officials implicated in irregularities.“Those who exited because of irregularity or poor performance should no longer be named to other positions,” Aquino said.Sen. Francis Pangilinan expressed similar hopes and “that the necessary charges against all those involved be brought to bear.”In April, the social media manager of Mr. Duterte’s presidential campaign, Jose Gabriel “Pompee” La Viña, was named tourism undersecretary after he was fired as commissioner at the Social Security System because of questionable actions.In December 2017, former Bureau of Customs chief Nicanor Faeldon was named deputy administrator of the Office of Civil Defense after he was implicated in the smuggling of illegal drugs worth P6.4-billion into the Philippines.P60-million ad dealTeo’s camp announced her resignation on Tuesday after the Commission on Audit (COA) flagged a P60-million deal between the DOT and People’s Television for the placement of advertisements in a show produced by Teo’s brother Ben Tulfo under Bitag Media Unlimited Inc. (BMUI).The show, “Kilos Pronto,” was cohosted by Teo’s brother Erwin.On Monday, BMUI offered to return the P60 million it received from the DOT.Although Teo denied any conflict of interest and prior knowledge of the deal, opposition leaders called for her resignation, citing impropriety.One-on-one meetingMr. Duterte accepted the resignation of Teo on Tuesday, a day after he met with her in Malacañang.Presidential spokesperson Harry Roque said Teo had submitted her resignation letter to Executive Secretary Salvador Medialdea before she met the President after the Cabinet meeting on Monday night.A Palace source said the President appointed Agriculture Undersecretary Bernadette Romulo-Puyat on Tuesday as the new secretary of tourism.Roque said the Palace was leaving it up to the Office of the Ombudsman to investigate to determine whether Teo had any criminal liability.Medialdea’s office is also investigating the contracts entered into by People’s Television and the DOT.The presidential spokesperson noted that the COA had not issued any notice of disallowance and had not demanded the return of the P60-million payment.Asked whether Mr. Duterte mentioned anything about BMUI’s offer to return the ad money, he said: “Well, the President is a lawyer so the P60 million is a good gesture. But under the law, it will not completely exonerate (a person ) if a law has been violated.”Sad, relief“She was sad, but there was relief on her face,” Teo’s lawyer, Ferdinand Topacio, described the secretary as she handed her resignation letter to Medialdea before the Cabinet meeting.Topacio said “she’s not clinging to her post, and she doesn’t want to harm her family and the President.”Until Monday night, Teo said she was not resigning as she still enjoyed the trust and confidence of Mr. Duterte, he said.“After a long and deliberate reflection and soul-searching,” however, she decided to leave her post, he added.Before taking over the DOT, Teo was one of the owners of Davao-based Mt. Apo Travel and Tours. Her husband, Roberto, is a former assistant city administrator of Davao City.Sen. Panfilo Lacson said he was not surprised by Teo’s decision.One common mistake of public servants, Lacson said, is the inability to distinguish right from wrong.“Worse, others do not know when to stop. That is why leadership is very important in situations that call for hard decision,” he said in a text message.Senate probeSen. Nancy Binay, chair of the Senate tourism committee, thanked Teo for her service at the DOT. She had earlier indicated her intent to look into the DOT deal with People’s Television.“It is unfortunate that her name was dragged into a controversy. I, however, commend her decision to resign and to spare the President undue pressure,” Binay said.Her statement did not indicate whether her panel would still look into the controversial advertising deal.Sen. Francis Escudero said he didn’t believe there was any need for the probe.",1
"The final question has always been the waterloo for the Philippines’ candidates to international beauty pageants like Miss Universe, Miss World (except Megan Young) and Miss International. In recent years, the Filipina candidates have performed extremely well, making it to the top 5 finalists, only to lose the title in the final question in which they all have chosen to answer in English, unlike the Latina candidates who have always answered in their native language with assistance from interpreters.On December 17, the finals for the 2013 Miss International Pageant will be held in Tokyo, Japan. Miss Philippines Bea Rose Santiago revealed that if she is chosen to be among the top 5 finalists, she will answer the final question in Spanish which will put her on equal footing with the Latina candidates who are expected to make it to the finals.The Philippines was a colony of Spain for more than three centuries and many Filipinos, including Santiago, speak and understand the Spanish language.Miss Philippines is among the favorites to win this year’s Miss International title.",0
"No one can deny that Vice Ganda is one of the most popular and successful comedians in the Philippines, from rags to riches, he started as a comedian in some small comedy bars, but after a year of hard work he became one of the most popular LGBT public figure today.But now he is facing some criticism after he joined the movement against Manny Pacquiao, Vice Ganda is a very big supporter of the LGBT Community and he is ready to face all the Goliaths that attempting to discriminate their rights.A video of him in a concert in Japan is circulating after he did some scandalous acts in front of thousands of audiences, there is also some rumours that some kids is also watching the concert but this is not yet proven.Supporters of Vice Ganda is defending the LGBT Activist against the criticism, stating that Vice is doing his best to entertain his fans.",0
"The Supreme Court re-affirmed the legality of the enhanced Defense Cooperation Agreement (EDCA) between the Philippines and the US in July this year. Is Duterte correct in saying he would jettison EDCA?Former Ambassador to Greece, Malaysia, and Singapore Alberto A. Encomienda said “yes.”Encomienda, a retired career Foreign Service Officer with LLM degrees from the University of London and Columbia University, gave a background of the MDT status today.“It’s no longer there,” he says of MDT, saying it has gone the way of the extinct dodo bird, vanished.He said the main tragedy in the present military scenario for the Philippines is that “it tries to infuse credibility to a military option by invoking the Ph-US MDT where there is not even a mutual understanding between the two parties… and the nature of the iron-clad guarantee announced by President Barack Obama’s State Visit to the Philippines in April, 2014.”“When queried by the local news media, the US Ambassador Philip Goldberg refused to clarify on Obama’s statements, casting doubts on the true intention of our superpower treaty ally,” says Encomienda.He said the US declared that the PH-USA MDT does not apply to the Spratlys archipelago inasmuch as it is not part of the Metropolitan territory of the Philippines.”He said article 4 of the MDT defines the subject of the TREATY as being “an armed attack in the Pacific Area on either of the Partners.”Encomienda has reservation with the MDT’s termination clause because “the termination clause made it appear that it will go on for as long as there are oceans in the world, what we call “an indeterminate termination clause.”Since the treaty says it will continue until it is abrogated by either side, with a one year notice, in effect “it says this treaty is valid until a regional system of collective defense has been put in place.”He said the Association of Southeast Asian Nations (ASEAN) had replaced the Southeast Asia Treaty Organization (SEATO), which is long dead, matagal nang patay.Since SEATO is dead, MDT is also passe, wala na rin because it’s like in any conditional agreement, if the condition does not happen, the agreement falls through.”(To be continued)",1
"We all remember when Senator Antonio Trillanes and Representative Gary Alejano travelled to The Hague in The Netherlands to personally file a complaint against Philippine President Rodrigo Duterte before the International Criminal Court (ICC).The couple accused Duterte of committing “crimes against humanity” for his deadly war on drugs.Well, it seems that Trillanes is a true warrior fighting for justice and human rights. And it’s nothing partisan.Today, the Senator told The Adobo Chronicles that he will leave shortly for The Hague, this time to file a complaint against ex-President NoyNoy Aquino and his administration officials for giving the go-signal to vaccinate Filipino school children against Dengue in early 2016.The vaccine manufacturer has now aknowledged that the vaccine could cause serious Dengue disease to those who received the new drug but were not previously infected with the Dengue virus.All in all, it is estimated that some 700,000 Filipino children were vaccinated with the drug at a time when it has not yet been approved for distribution by the World Health Organization.”This is worse than Duterte’s war on drugs,” Trillanes said. “It’s tantamount to genocide. Aquino and his cohorts should be tried by the ICCC for crimes against humanity.”",0
"The spokesman for the Armed Forces of the Philippines (AFP) has assumed one of the key positions within the military on Thursday.Brig. Gen. Restituto Padilla Jr. is the new AFP Deputy Chief of Staff for Plans (J5) but will remain as the official spokesman for the military.He replaced Maj. Gen. Guillermo Molina Jr., who is set to hang his uniform on September 5.Padilla, an Air Force pilot, is a member of the Philippine Military Academy (PMA) “Sandiwa” Class of 1985 and is the batchmate of Southern Luzon Command chief Maj. Gen. Benjamin Madrigal, who recently took over the position.The J5 is the AFP’s lead policy and strategy formulator, strategic planner and overseer of international military affairs. It is also responsible for all strategies, plans and policy recommendations supporting the AFP Chief of Staff’.Prior to this position, Padilla was the assistant deputy chief of staff for Civil-Military Operations (J7), which he handled since November 2014.He was formerly the AFP Liaison Officer of the United States Pacific Command in Honolulu, Hawaii from 2011 to 2014.Upon graduation from the PMA, Padilla entered the Philippine Air Force and earned his Aviator (Pilot) Wings from the PAF Flying School in 1987.He is also an academic instructor, having completed his Academic Instructor Training at the Air University in Maxwell Air Force Base in Alabama.The concurrent military spokesman obtained his master’s degree in Development Management from the Asian Institute of Management.This is not the first time Padilla will be entering the office of J5 since he was formerly the chief of its International Affairs Division.He is a recipient of awards and commendations from the military and civilian sectors including the Distinguished Aviation Cross, the highest award for an airman in the Philippine Air Force for “superb and gallant airmanship in a rescue and recovery incident.”Among his priorities in his new position, Padilla said, are international relations and capability development.",1
"If popularity surveys are to be believed, Presidential candidate Mar Roxas is not very popular among the voters. He has consistently landed on the 4th spot in most of the surveys conducted since the first popularity surveys were commissioned for these Presidential Elections. He is even behind Vice President Jejomar Binay despite the latter being subject to months of negative propaganda by members of the Liberal Party to which Roxas belongs.Roxas’s supporters in social media are baffled as to why their candidate is unpopular. They think he is a decent guy and they think the ideas presented in his platform are great. But that is where the problem lies. A lot of people do not think Roxas is a decent guy and they don’t believe in his platforms or promises anymore especially since Roxas had been in various key positions during the current administration under President Benigno Simeon Aquino.In other words, Roxas was already in powerful enough positions to effect change and implement some of his ideas but he failed to do so. He could have done more considering BS Aquino made an informal promise to Roxas at the start that the latter would play an important role in his Presidency, sort of like the President’s right-hand man. This was some kind of consolation prize after Roxas agreed to put aside his Presidential ambitions to give way to a more popular BS Aquino back in 2010 and especially after losing in his Vice Presidential bid. Furthermore, both Roxas and BS Aquino have a strong family heritage in the Liberal Party stretching back to the early postwar years and, therefore, are like family. Unfortunately, the bond between the two is the reason Roxas’s bid for the Presidency is failing once again.Because Roxas cannot publicly criticize BS Aquino for his government’s failures, many see Roxas as impotent and a weakling. The voters who are tired of the current government want someone new and effective, not someone who promises to continue the same things.Why would they vote for Roxas when he could not even improve the appalling traffic situation in major Manila roads nor provide better public transport services while he was in charge of the Department of Transportation and Communications (DOTC)? Roxas left a sorry legacy to be inherited by his unfortunate successor, current DOTC Secretary Jun Abaya. Nonetheless, Abaya went on to run with that and oversee further deterioration of the Metro Rail Transit system under his watch. Abaya’s role in mishandling of the MRT maintenance is huge according to Philstar columnist Jarius Bondoc:The other sleaze began in Aug. 2015 and was consummated in Jan. 2016. In utter secrecy Abaya negotiated a P4.25-billion three-year maintenance of MRT-3. Exposed in this column that he was rigging the talks for Korea’s Busan Transport Corp. and four unknown but supposedly highly capitalized Filipino principals, he brought the final price down to P3.88 billion. Nothing for the Filipino people to be thankful for that, because Busan easily can walk out of the deal, especially when sued for dummying. Despite its P350-billion capital, it owns only four percent of the joint venture, while the four dummies, with just a little over P1 billion combined, control 96 percent. The four – a condo constructor, an agricultural supplier, a general merchandiser, and a plumber – have no experience in railway. They are the newest fronts of Abaya’s favorite LP member Marlo dela Cruz, who before this had wangled P1.86 billion from MRT-3 without maintaining it. Vitangcol swears that Rapanut brokered Busan’s participation too.It seems all these years that Roxas, then Abaya, were in charge of the MRT, they wasted their time trying to negotiate a deal for contractors who would get paid for doing hardly any maintenance on the MRT. Abaya has been lucky so far that the MRT problems have not resulted in passenger casualties specially whenever trains stop in between stations, when the doors don’t shut while the train is moving, and that time when the train derailed and jumped off the tracks. Abaya has been lucky that the commuters who wait for hours while enduring heat, humidity and sometimes monsoon rains just to get a ride on the MRT bear with the situation because the poor souls need their jobs to be able to meet their basic necessities in life. Abaya is disgraceful for taking advantage of the public’s “patience” while Roxas’s boss BS Aquino was too disconnected from reality to fire Abaya for his negligence and Roxas for laying the foundation for the MRT debacle. All of them still think they have done a great job for the public.Similarly, why would Filipino voters vote for Roxas when his performance in his last major role as head of the Department of Interior and Local Government (DILG) was a disgrace? His true character was unraveled during the height of super typhoon Yolanda. His arrogance was even broadcast to the international community while he was being interviewed by CNN’s foreign correspondent Andrew Stevens as mentioned in my previous article:At one point during the interview, Roxas was arguing over the treatment of dead bodies left rotting on the roads. Stevens pointed out that every day, he sees the same decomposing bodies when he passes by the same road on the way to the city. But Roxas vehemently denied they were the same bodies, stopping short of calling Stevens a liar. The DILG Secretary showed his arrogance in that instance. Suffice to say, it is evident that it would be another colossal mistake if he becomes the next President. Korina Sanchez as the next First Lady doesn’t sit well with a lot of people either, specially since she is beginning to show signs of irrational behavior. Another CNN journalist can attest to this. The way Roxas kept interrupting Stevens during the interview gave viewers the impression that he is not a people person. His attitude was like “I already know what you are getting at but let me correct you now…”. Likewise, his use of banal metaphors to describe their relief efforts can be interpreted as an attempt to distract from the real issue. At one point he said that the government only set aside pails of water not realizing they needed a swimming pool of water. As if that actually excuses the government’s lack of foresight. Stevens seems to share other international media correspondents’ observations and pointed out to Roxas the apparent lack of order in distributing relief goods. While he acknowledged what Roxas was trying to say — that the government could not handle the initial response — Stevens couldn’t help but remind Roxas that it has already been a week and yet the victims of the typhoon still beg for water from him and his crew. Stevens appeared frustrated over not getting an accurate assessment of the relief and rescue efforts from Roxas considering they were both in the disaster zone. It was as if they were both seeing the same thing – chaos, survivors begging for food and water and dead bodies lying around – except that the DILG secretary still insisted that the situation was under control.Roxas’s recent attempt at revising the accounts as the tragedy unfolded through a comic book portraying him as a “hero” is an insult to the over 6000 people who died and countless who are still unaccounted for. The survivors know the truth and Roxas and his public relations people cannot hide it by glossing over the pain the suffering the victims are still feeling now particularly since a lot of them still live temporary bunk houses.It’s not enough that Roxas is perceived as a “decent” guy by those close to him. He has to be a people person too. Since only those loyal to the Liberal Party are into him, he won’t make it to Malacanang. It’s not enough that he has grand plans for the Philippines. If you think about it, it’s only recently that Roxas has become vocal about his plans. He now says his vision is to build a high-speed train and put order to traffic. Some people can be forgiven for saying his vision will be like his comic book — they will remain on the drawing board.Yes, family and friends in the business community Roxas is a part of will likely thwart the implementation of his “vision”. They will fight for the right to get awarded with contracts to supply and manage government projects. Because Roxas has to please his “friends” in the business community, negotiations alone could take the entire six years of his term. The voters are wise not to vote for Mar Roxas.",0
"Pope Francis has had it with Filipino activist priest, Fr. Robert Reyes.Reyes has been making headlines and footnotes since the Supreme Court voted 8-6 to oust Maria Lourdes Sereno from her post as Chief Justice.The renegade priest has been leading protest rallies in front of the Supreme Court Building on Padre Faura Street, urging the Catholic faithful to go on a ten-day fast. He has also set up a gaily-decorated coffin, simulating a wake and a funeral for Democracy.In the Excommunication letter sent to the Catholic Bishops Conference of the Philippines (CBCP), the Pope said that what Reyes has been doing is not only tantamout to sacrilege but is also an affront to the dignified and solemn nature of funerals.“Henceforth,” the Pope said, “Mr. Reyes is banned from entering Catholic churches, presiding over the mass and other Catholic sacraments, or wearing the priestly robe when protesting in the streets of Manila. He also cannot use religious statues and sacred icons in his activities.”Condolences are in order.",0
"a city some 60 miles (95 kilometers) east of Dallas – said the death toll there stood at four.“It is heartbreaking and upsetting to say the least,” Mayor Lou Ann Everett told journalists Sunday.A spokeswoman for the Arkansas Department of Emergency Management told AFP severe weather had caused at least five fatalities in that state.The Mississippi Emergency Management Agency had confirmed two deaths, one of them a child who was killed by electric shock in floodwater.Heavy rains also lashed the midwestern state of Missouri, with at least two reported casualties. According to CNN one of those killed was a 72-year-old woman who was stranded in her car as it was swept away by floodwaters.In Tennessee, a two-year-old girl was pronounced dead at a hospital in Nashville after she was struck by a heavy metal soccer goal blown over by heavy winds, according to the city’s police department.As of late Sunday the NWS was projecting major flooding to continue in parts of eastern Oklahoma, northern Arkansas, Missouri, Illinois and Indiana.Authorities warned that severe storms potentially packing heavy winds, large hail and tornadoes could hit parts of the mid-Atlantic and northeastern US by Monday afternoon.",1
"THE police is on track with the Duterte administration’s crackdown against illegal drugs even if it was suspended because of policemen who committed abuses, the Philippine National Police (PNP) announced on Thursday.The campaign against illegal drugs, dubbed Operation “Tokhang” (knock and plead), has achieved 70 percent of its target with over 1.2 million surrenderees since it started last year, according to PNP spokesman Dionardo Carlos.However, Tokhang was criticized by both local and international human rights groups over law enforcers committing abuses like extra judicial killings, among others. It was also criticized by members of the opposition.The campaign was suspended after policemen allegedly killed a Korean businessman inside Camp Crame in Quezon City, but was later revived by no less than President Rodrigo Duterte. The revived campaign was dubbed “Oplan Double Barrel Reloaded.”“Our intention or the objective was to continue with the program but the campaign [has] to be more transparent. Our personnel [will be] more accountable and less bloody, as what we want to achieve,” Carlos said in an interview.The PNP official is also looking forward to the involvement of other sectors that will help make the campaign transparent.Carlos said anti-drug operations have been opened to the religious sector, human rights groups, non-government organizations and other civil organizations that want to have a “first-hand” experience how the drug war is being operated.However, the Commission on Human Rights and the Catholic Bishops Conference of the Philippines still oppose the war against drugs.“We are delivering results. We are on track with our target…we would like to achieve [a deadline] in double barrel reloaded and after June 30, we will have another assessment and look at what would be the next step forward into the program…but what we discovered is the magnitude of the problem,” said Carlos.As the President is set to mark his first year in office, Carlos said data on the war against drugs is expected to be released next week, saying it will undergo proper consolidation and will also be submitted to PNP chief Ronald de la Rosa.“This will be the one-year accomplishment of the PNP pertaining to its campaign against drugs, criminality, corruption, internal cleansing and administrative accomplishments, recruitment, logistic [and] activities,” Carlos said.",1
"The Supreme Court ruling granting bail to Sen. Juan Ponce Enrile on humanitarian grounds could benefit detained former President Gloria Macapagal-Arroyo and Senators Bong Revilla and Jinggoy Estrada, Malacañang said Saturday.Deputy presidential spokesperson Abigail Valte, a lawyer, said the ruling was “doctrine” and it should be applied “to everyone unless the Supreme Court itself limits its application.”President Benigno Aquino III wants the ruling “clarified,” Valte said.“The President’s reflex every time a Supreme Court decision comes out is to study the text,” she said on state-run Radyo ng Bayan.Mr. Aquino wants clarification because the grant of bail on humanitarian grounds “is new,” Valte added. She described the ruling as “essentially unchartered territory.”The doctrine, as laid down by the Supreme Court through the ruling, is that bail could be granted for a petitioner on humanitarian grounds, particularly if the petitioner is elderly and ailing.“Does it mean that when [the petitioner] is released because he is elderly and sick, he cannot work, etc. There are many things that need to be clarified. At the very least, the directive of the President is to study the decision and find out what are the next steps to be taken,” she said.SC ruling not finalJustice Secretary Leila de Lima said the government could and should appeal the ruling, as its uncategorical dispositive part gave the state this window to put Enrile back in detention.De Lima said the Aug. 18 ruling was not final, as it was “subject to the 15-day rule of filing a motion for reconsideration.”“The People of the Philippines, through the Ombudsman, can and must file a motion for reconsideration,” De Lima told the Inquirer on Saturday when asked about the state’s legal recourse.“[T]he decision can only be deemed final and executory if no [motion for reconsideration] is filed within 15 days from receipt [of the ruling] or, if one is filed, upon the denial of the [motion],” she said.De Lima noted several ambiguities in the dispositive portion of the ruling, written by Associate Justice Lucas Bersamin and supported by seven other justices on the 15-member court.“Actually, I don’t understand why the [Supreme Court] decision was immediately implemented through the immediate release of [Enrile],” she said.“The decision does not say that it is immediately executory, although it says that [Enrile] should be immediately released. Given [the] lack of a categorical statement [in] the dispositive portion that it is immediately executory, the case is or ought to be subject to the 15-day rule of filing of [a motion for reconsideration] before attaining finality,” she said.Lack of guidanceCiting the dissent of Associate Justice Marvic Leonen, De Lima noted “the lack of guidance or standards in the majority ruling as to how to deal with similar petitions for bail.”In his dissent, Leonen criticized the majority decision as a special treatment for an “unbelievably more fortunate” petitioner compared with other aged and sick detainees, decided on humanitarian grounds that do not even exist in the law.Leonen said the ruling gave “no guidance to the Sandiganbayan if bail can be canceled motu proprio, or upon motion.”The decision also lacked guidance on whether the special grant of bail based on ill health “is applicable only to those of advanced age and whether that advanced age is beyond 90 to 91 years old” or only in cases involving plunder, Leonen said.Accused of graft and plunder over his alleged role in the P10-billion pork barrel scam, Enrile, 91, walked out of hospital detention on Thursday after the Supreme Court released its ruling.He posted P1.4-million bail at the Sandiganbayan and was released.On Friday, Enrile visited Revilla and Estrada at the Philippine National Police custodial center in Camp Crame to give them words of hope.Revilla and Estrada are also accused of graft and plunder for allegedly pocketing hundreds of millions of pesos in kickbacks in the pork barrel scam. Both are under 60 and are fighting to be allowed bail.Arroyo, 68, is suffering from cervical spondylosis and is detained at Veterans Memorial Medical Center in Quezon City on plunder charges involving the misuse of the Philippine Charity Sweepstakes Office’s intelligence funds. The Sandiganbayan has rejected her petition for bail.",1
"Where is the scholarship foundation that sacked Bureau of Immigration Commissioner Al Caparros Argosino had supposedly established to atone for the death from hazing of Lex Talionis neophyte Raul Camaligan in 1991?It’s a question that Raul’s father, lawyer Gilbert Camaligan, had always wanted to ask Argosino and members of the fraternity that include President Rodrigo Duterte and Justice Secretary Vitaliano Aguirre II.“It has been 25 years, and I still have to hear a word from Argosino and other Lex Talionis members,” said Camaligan, a former dean of the College of Law at Enverga University here.“I hope that this time, he will face the full consequence of what he did. I want him convicted and sent to prison,” he added.The memory of learning about his son’s death from the newspaper and the pain of seeing his son’s bruised body flashed before Camaligan’s eyes while he was watching the TV coverage of the Senate hearing that had Argosino and his fraternity brother, Michael Robles, being grilled on the alleged P50 million they had exorted from Chinese casino operator Jack Lam.Eldest daughter, Christine, who works with the United Nations in Vienna also watched the coverage, had texted him, “Justice at last.”Raul, who had wanted to follow in his father’s footsteps as a lawyer, passed on at 22.Another chance“I have forgiven Argosino and his coaccused, and agreed to give them another chance to make good. But I realized, after 25 years, that God loves my son,” Camaligan, now 77, said.He added: “It’s better for my son to have passed away. He could have become a member of Lex Talionis and be like Argosino and Robles. I condemn the Lex Talionis; it’s not a good example for young people.”At the trial of the Camaligan case in 1991, Argosino and seven others pleaded guilty to the charge of reckless imprudence resulting in homicide, a downgrade of the original homicide charge, that effectively lowered the penalty to a maximum of four years, and a minimum of two years.The guilty verdict was meted out in 1993 just as Argosino passed the bar. Upon his release from probation in 1995, Argosino petitioned the Supreme Court to allow him to take his oath and practice law. He presented as evidence of “good moral character” 15 certifications from senators, judges and members of the religious.He also told the high court, San Beda officials and Gilbert that he had established a scholarship foundation in honor of Raul.‘Not inherently bad’In allowing Argosino to take the lawyer’s oath on July 13, 1995, the high court ruled that he was “not inherently of bad moral fiber.” The court was also convinced he had exerted all efforts to atone for the death of the younger Camaligan, citing as evidence the creation of the Raul Camaligan Scholarship Foundation.“We are prepared to give him the benefit of the doubt, taking judicial notice of the general tendency of youth to be rash, temerarious and uncalculating,” said the Supreme Court decision signed by Chief Justice Andres Narvasa and 13 other justices.“We stress to Mr. Argosino that the lawyer’s oath is not a mere ceremony or formality for practicing law. Every lawyer should at all times weigh his actions according to the sworn promises he makes when taking the lawyer’s oath. If all lawyers conducted themselves strictly according to the lawyer’s oath and the Code of Professional Responsibility, the administration of justice will undoubtedly be faster, fairer and easier for everyone concerned,” the court added.But the San Beda College (SBC) alumni office, which handles scholarships and study grants, has no record of a Raul Camaligan Scholarship Foundation supposedly created in 1995 with a capital of P650,000, according to Argosino’s letter to then SBC rector Fr. Bernardo Perez.The first batch of scholars was supposed to have been enrolled in schoolyear 1996-1997, per Argosino’s letter to the older Camaligan.No scholars“It’s not in our list of scholarship foundations, and we have no scholars under the Raul Camaligan Foundation,” said Joffre Alajar, executive director of the SBC alumni office. He had never heard of the foundation until Friday when the Inquirer verified it with his office, he added.San Beda has banned fraternities from its campus. Posters denouncing fraternities are posted at the office of student affairs and the office of the guidance counselor at the College of Law.One poster enjoined Bedans to protect each other, and not allow a friend or a classmate to be recruited by a fraternity. Another poster had the image of Marc Andrei Marcos and Marvin Reglos, who both died from hazing in 2012.But the case of Raul Camaligan seems to have been forgotten, without yet a proper closure. In fact, one of the convicted Lex Talionis members, Rufino Quitasol Jr., fled without serving his sentence.",1
"We here at Pinoy News Blogger have no complaints whatsoever on what she's wearing in the videos. But then again, we are not medical experts to speak of proper attires when employing lasers on faces of humans.Now go watch the video of Aura Ruz Abad administering laser procedure on lucky/rich patients below:Aura Ruz, the aesthetician whose story of transformation had gone viral a few months ago is going viral again. This time, it's because of a couple of her videos where she is performing aesthetic procedures on her patients while wearing an outfit that, according to some netizens, are not appropriate.For those who are not familiar with our gorgeous subject for this article, here's a quick overview on the Queen of Transformation. According to Aura Ruz Abad she was not always gorgeous, but with perseverance and determination she achieved total transformation she always wanted while making a living out of it. Believing that she was the ugly duckling among her siblings in her youth, she had developed a keen interest in self beautification and aesthetics in general.She was pregnant when she started studying the making of whitening soap and while she's at it, she begun her own transformation from an ugly duckling a beautiful swan.Her business grow exponentially and her success enabled her to take her own transformation into a higher level: cosmetic surgery. She started with her nose, enhancing it so that it look like Paris Hilton's.Like she said in the ABS-CBN video feature above, she undergone breast enhancement - taking her figure a notch above average. And to complete her transformation, she had undergone butt enhancements as well, giving her the curves and appearance most women could only dream of.Now let's move on to the topic at hand - Aura Ruz's new videos that are going around on social media and has been getting some strong feedback from many netizens.There are at least a couple of videos of Aura Ruz performing procedures on her clients/patients posted on her business page on Facebook which are now getting traction on social media.While it may seem that both videos are totally fine, some netizens pointed out that Aura Ruz is not wearing the proper attire for administering such medical procedures on her patients and/or clients.",0
"in advance of the game.The advertisers said, “Why pay $1 Million per Super Bowl spot when we’re getting it for free?”Viewers, on the other hand (especially non Seahawks or Patriots fans), said “there’s no reason to watch the game since we’ve already seen all the commercials.”There are winners and there are losers. And we’re not talking about the Seahawks nor the Patriots.",0
"Sen. Antonio Trillanes IV on Tuesday said he would stay in the Senate building because of statements from Malacañang and information he received from the military that he would be arrested following the Supreme Court ruling.Trillanes said he was also advised by his fellow senators from both the minority and the majority to remain in the Senate building.He said he had a “direct engagement” with the Armed Forces of the Philippines and was told that the order to arrest him remained.The Supreme Court recognized the military’s statement that it was deferring court-martial proceedings against Trillanes until the courts could settle the controversy over the amnesty granted to the senator as a military rebel in 2011.Trillanes said, however, that the military had not categorically said whether it would arrest him.He also noted Malacañang’s statement on Tuesday that the Supreme Court ruling meant there was no more legal impediment to the enforcement of Proclamation No. 572.Earlier, Trillanes began considering going home after the ruling came down.‘Carefully worded decision’The court showed “some semblance of independence” with its “carefully worded decision” that allowed the President to save face, he said.Trillanes said the bottom line of his petition was to stop his arrest, and the government took back its order before the Supreme Court could hand down a decision.The court mooted his petition for a preliminary injunction or a temporary restraining order, but the effect was still the same, he added.Public commitmentTrillanes’ lawyer Rey Robles said the Supreme Court ruling made it clear that there was a public commitment by the President not to have Trillanes arrested without a court-issued warrant.“There were instances in the past that promises have been broken, things that were said were taken back. Sometimes they would say that it’s a joke, that’s why we chose not to allow Senator Trillanes to go home in the meantime. Now, it’s the Supreme Court saying there is a public commitment. If they still defy this, it means nothing is respected in our country,” Robles said.It’s not overWhile grateful for the Supreme Court decision, Trillanes said his fight was far from over.“This ordeal is not yet over by any stretch of the imagination. The Duterte administration is hell-bent on putting me away in whatever form. But nonetheless, I am very, very grateful to all those who have been with us physically here, those who spent a lot of time joining the vigil outside and those extending their prayers all over the world for my safety and the well-being of our democracy,” he said.",1
