article,label
" Malacañang on Wednesday blasted the person behind a video posted on social media allegedly showing how a Philippine National Police-Special Action Force (PNP-SAF) trooper was killed during the clash in Mamasapano town, Maguindanao last month.“Whoever uploaded the video is a heartless fellow. If you still have some humanity left in your soul, and we ask you to take it down,” Presidential Spokesperson Edwin Lacierda said in a Palace briefing.The six-minute video shows a PNP-SAF member being shot at close range. The rest of the footage shows armed men taking the weapons and equipment of the slain troopers.Lacierda said the public had the “right to be angry.” He said he was also able to watch the video on Tuesday evening, when it first went viral on Facebook. One copy of the video has been viewed 1.48 million times as of 5:30 p.m. Wednesday.“You have a right to be outraged by such brutal display of violence. But at the end of the day you need to seek the truth. You need to find justice for all of those who died, including the SAF hero who was in that video,” he explained.The Secretary said they do not know who released the video and what his motive was.“It came as a surprise as well,” he said.RELATED STORIESPNP hurting as alleged video of SAF shooting spreads onlineGov’t exec confirms viral shooting video taken during Mamasapano clash",1
"Hounded by congestion, absence of facilities, poor service and corruption among airport staff in later years, NAIA has actually been regularly tagged as one of the worst airports in the world by several travel websites.In 2015, NAIA lastly relinquished its title in The Guide To Sleeping in Airports' list to a Nigerian airport, but stays the 8th worst in Asia.It was then relabelled to Ninoy Aquino International Airport (NAIA) on August 17, 1987 by virtue of Republic Act No. 6639 under the late president Cory Aquino.Originally named Manila International Air Terminal, the nation's main international entrance was moved to its present place in 1948 following the Philippine self-reliance.In 1981, the Terminal 1 was built and was named Manila International Airport (MIA), and replaced the old terminal as the brand-new worldwide terminal.",0
"Forty-seven states, DC and the Virgin Islands have laws that specifically allow moms to breastfeed in any public or private location. Two of the remaining states — South Dakota and Virginia — exempt breastfeeding moms from public indecency or nudity laws, and Idaho is the only state that has yet to pass any similar laws.Despite these laws, we often hear about stories of moms who are given a hard time for breastfeeding in public, often asked to cover up or leave restaurants, malls, even churches because they’re nursing.In support of moms breastfeeding in public, the American restaurant chain Hooters has announced that it will go ‘topless.’Hooters, Inc. is the trade name of two privately held American restaurant chains: Hooters of America, Incorporated, based in Atlanta, Georgia, and Hooters, Incorporated, based in Clearwater, Florida. The Hooters name is a double entendre referring to both its owl logo, a bird known for its “hooting” calls, and an American slang term for human breasts popularized by comedian Steve Martin on the hit comedy series Saturday Night Live.Hooters is a restaurant whose wait staff are primarily attractive young women, usually referred to simply as “Hooter Girls”, whose revealing outfits and sex appeal are played up and are a primary component of the company’s image.Beginning August 1, which happens to be the start of breastfeeding awareness month in the U.S., Hooters’ wait staff will go completely topless. Consequently, all 460 plus Hooters locations and franchises will be off limits to customers who are under 21 years old.“Breastfeeding is not only a healthy practice with tremendous nutritional benefits to babies; it’s also nothing to be ashamed about or ridiculed in private or in public,” a statement from the Hooters Atlanta headquarters said.Moms interviewed by The Adobo Chronicles expressed overwhelming approval for the Hooters move.As for the dads? One reaction from a 48-year-old father of three kids, including a 6-month-old baby: “I can’t wait!”",0
"Transportation Secretary Joseph Emilio Abaya today announced that the Philippine government will soon import a fleet of quadruple-decker buses from Japan as a way to ease Metro Manila’s worsening traffic and mass transportation nightmares.Abaya, who is facing calls for his resignation because of his failure to address unsurmountable issues with MRT, Manila’s light railway system, as well as daily traffic gridlock in the metropolis, said his boss, President NoyNoy Aquino, has given the go-signal for the importation. The money needed to purchase the buses will come from DAP, the president’s taxpayer-funded Disbursement Acceleration Program.The announcement comes just days after the Aquino government said it will phase out some 600,000 public utility jeepneys (PUJ) that are at least 15 years old.In preparation for the arrival of the quaduple-deckers, the Department of Highways will begin dismantling overpasses along EDSA and other major thoroughfares in order to accommodate the height of the buses.“We will finally see the end of long lines at the MRT stations as well as congested streets,” Abaya said.",0
"Facing a deluge of criticisms, the House of Representatives on Wednesday backpedaled on its proposal removing Vice President Leni Robredo as President Rodrigo Duterte’s constitutional successor during the transition to the proposed federal form of government.Cebu Rep. Raul del Mar, Robredo’s party mate in the Liberal Party, moved to “recommit” the Resolution of Both Houses No. 15 to the House committee on constitutional amendments.He said there was a need to “introduce perfecting amendments to the failure to include the Vice President in the first line of succession which led to some misunderstanding.”Majority Leader Rolando Andaya Jr. did not oppose Del Mar’s move, saying the administration lawmakers would also present its own revisions to the proposal to amend the 1987 Constitution.“On the part of the majority, at the proper time, we will submit an amendment to the committee as requested by … Del Mar,” Andaya said.‘Uncertainty’The proponent, Leyte Rep. Vicente Veloso, had argued that the transitory provision was meant to address the “uncertainty” about the vice presidency created by the electoral protest of former Sen. Ferdinand Marcos Jr. against Robredo’s victory.In Bacolod City, Robredo described the House proposal as desperate.“They did not succeed in the elections, so they are trying to do it through other means. We know that the Filipino people will not allow this,” Robredo said at the 5th Negros Occidental Small Fishers Alliance Congress.Amusing argumentRobredo said she found the argument of Veloso, chair of the House committee on constitutional amendments, amusing.She reminded Veloso that she won over Marcos by more than 200,000 votes, and that his electoral protest against her “won’t prosper.”The Vice President also pointed out that Veloso, who won by less than a 100 votes over his opponent, was also facing an election protest.“Does this mean he should not sit as congressman and carry out his mandate because there is a protest?” she said.Robredo said she was happy that senators, including Senate President Vicente Sotto III, and congressmen had spoken out against the proposal.Ako Bicol Rep. Rodel Batocabe said taking out the Vice President as President Duterte’s successor during the transition period to a federal form of government further politicized the proposed new charter.Batocabe said it was just logical for a sitting Vice President to replace a President as spelled out in the 1987 Constitution and the previous Charters.“If we are going to amend the Constitution, it should not be tainted with politics because the Constitution should stand the test of time regardless of political affiliation, partisanship and ideologies,” Batocabe told the Inquirer.",1
"It is very unlikely for President Digong to express support for Bureau of Internal Revenue (BIR) Commissioner Caesar Dulay over his feud with his deputy for legal affairs, Clint Aranas, who is investigating him for possible collusion with a big tax delinquent.A report by another paper (not the Inquirer) that said the President was backing Dulay most likely came from a spin doctor.That report would go against the President’s public expression of disgust over corruption.That report is absurd, to put it mildly.Aranas is accusing Dulay of making multinational Del Monte pay a “pittance” of P50 million when it owed the BIR P80 billion in taxes.Why would the President take Dulay’s side when the case involves a huge revenue loss allegedly due to corruption?——————",1
"from mechanical problems and pilot error to hijacking and pilot suicide. that something odd happened to this plane, something beyond our understanding?”What is surprising to television viewers is that the cable news network was not Fox News. It was CNN. The Anchor? Don Lemon.",0
"The World Bank in its World Development Report 2008 pointed out: “In the 21st century, agriculture continues to be a fundamental instrument for sustainable development and poverty reduction. Three of every four people in developing countries live in rural areas—2.1 billion living on less than $2 a day and 880 million on less than $1 a day—and most depend on agriculture for their livelihoods.”Incoming Bangko Sentral ng Pilipinas (BSP) Governor Nestor Espenilla cited financial inclusion as his primary goal. Such goal is crucial, as the Philippines remains largely unbanked, with nearly 7 out of 10 Filipinos keeping their savings hidden away at home, unsecured and unproductive.Even more noteworthy, Governor Espenilla urged banks and financial institutions to open and ease credit access to agriculture, citing lack of financing the major reason why agriculture remains behind industry and services in terms of productivity. Where industry and services accounted for 33.4 percent and 57.1 percent respectively of the country’s 2015 GDP, agriculture contributed only 9.5 percent.This is terribly troubling. See the tragic statistics: 10.033 million Filipinos—or over 1 out of 5 working Filipinos as of the January 2017 Labor Force Survey—worked in agriculture. In fact, the Philippines remains a largely agrarian country. According to 2015 World Bank data, up to 56 million Filipinos—roughly 55.6 percent of our 100.7-million 2015 population—lived in rural areas. As of 2015, roughly 32 percent of the country’s land area—or 9.671 million hectares out of a total 30,000,000 hectares—were considered agricultural land.Starving farmers and fisherfolks of credit and other support had rendered Philippine agriculture unproductive and unprofitable—and has effectively impoverished farming and fishing communities throughout the archipelago. On top of the resulting widening wealth and income gap, the food security of the entire country was placed in serious peril.This is the financial equivalent of apartheid.On paper, this shouldn’t be the case. The Agri-Agra Law of 2009 (RA 10000) mandates all banking institutions, whether government or private, to set aside at least 25 percent of their total loanable funds for agriculture and fisheries (15 percent for agricultural lending and 10 percent for agrarian reform beneficiaries). The Agriculture and Fisheries Modernization Act of 1997 (RA 8435) clearly outlined the various modes of bringing food and agriculture to modern standards.Performance however has been perfunctory at best and totally evasive at worst. As of June 2016, the local banking industry fell short of the 15-percent quota for agricultural lending, devoting only P374.5 billion to agriculture and fisheries or only 13.18 percent of its total loan portfolio. It was far worse for the 10-percent quota for agrarian-reform beneficiaries, as local banking institutions allotted only P29.12 billion, or only 0.97 percent of their total portfolios for this requirement.In fact, compliance differs widely across subsectors of the banking industry. Where universal and commercial banks and thrift banks respectively allotted 13.09 percent and 9.92 percent of their loan portfolios to agricultural lending, rural and cooperative banks loaned up to 30.79 percent to farmers and fisherfolk.The pattern is similar when it comes to agrarian-reform credit. Universal and commercial banks and thrift banks respectively devoted only 0.67 percent and 1.45 percent for agrarian reform beneficiaries, while rural and cooperative banks set aside up to 16.73 percent of their loan portfolios.This suggests that the current “one-size-fits-all” approach to agricultural financing needs to be revisited and revamped. The Agricultural Credit Policy Council (ACPC) recently estimated that the unmet credit demand for priority agricultural commodities amounted to P364 billion in 2014. It can only be worse circa 2017.To be sure, even BSP officials have called for a review of the Agri-Agra Law, as banks and other financial institutions are extremely risk-averse and generally consider loans to farmers and fisherfolk to be too risky. There is even anecdotal evidence of financial institutions choosing to pay the penalties for non-compliance, instead of actively seeking and assisting agricultural enterprises.The recent launch of the Credit Information System offers an opportunity for positive change. New financing approaches are definitely needed. Initiating and implementing innovative solutions require both political will and BSP technical leadership. The private sector can and will respond. But government must incentivize the private banks for the higher risk they bear in agricultural lending.For far too long, Philippine agriculture has been treated by Philippine policymakers as a poor stepchild of development. And yet, as the World Bank pointed out early on: “…[A]griculture and its associated industries are essential to growth and to reducing mass poverty and food insecurity.”Email: angara.ed@gmail.com| Facebook & Twitter: @edangara",1
"Senator Tito Sotto received criticisms from the Netizens after his controversial remarks to Department of Social and Welfare Development (DSWD) Secretary Judy Taguiwalo Wednesday.During the hearing of Commission of appointments, Sotto asked why the DSWD Secretary if she’s a single parent and when Taguiwalo confirmed it, the senator made the controversial remark that offended many netizen.“when you have children and you’re single ang tawag diyan na-ano lang,” Sotto said during the hearingMany solo parents were offended by the remarks of Sotto and even the DSWD Secretary gave a little lecture to the senator during their face-to-face in the senate.“I teach women’s studies in UP. We respect all kinds of families, and that includes solo parents,” Taguiwalo told Sotto.In anger, the netizens especially the single parents didn’t resisted to criticize Sotto’s ‘tasteless’ remarks.They reminded the Senator to become sensitive next time in making remarks about solo parents.Even the Netizens dragged the name of Ciara Sotto the daughter of the senator who is also a single parent. They made memes of Ciara together with her child reminding Sotto that her daughter is also a solo parentBut some people urged the people to stop dragging Ciara Sotto in the issue and also respect her as solo parent.",0
"An 82-year old widow died on the spot while 12 others were injured in a road accident Sunday night at the national highway of Purok 3, Barangay Los Angeles, Butuan City.Killed on the spot was Elena F. Jardinico, 82, a resident of Purok 8, Barangay Dagani Tolosa, Cabadbaran City, Agusan del Norte.Injured were Rosemar D. Tabano, 10; Gerome B. Albupera, 19; Julieto B. Diyoan, 20; Jonicy B. Moldez, 40, all of Barangay Dagani Tolosa, Cabadbaran City; Jocelyn J. Gimpisao, 50; Dalia G. Tabanao, 30; Keanna Nicole G. Tabanao, 11; Kent G. Tabanao, 10; Khian Carlo G. Tabanao, 7, all of Purok 6 Libertad, Butuan City; Miriam O. Albupera, 27; Jay Joshua O. Albupera, 6; and Julimae O. Albupera, 4; and Julieto B. Albupera, 30, all of Purok 1, Barangay Giasan, Magallanes, Agusan del Norte. They were brought to Butuan City Hospital for treatment.",1
"Melania Trump plans to address a cyberbullying summit in Maryland next week.The White House says the first lady will deliver remarks “addressing the positive and negative effects of social media on youth.” She’ll also attend a panel discussion with representatives from various social media platforms participating in the Federal Partners in Bullying Prevention Cyberbullying Prevention Summit, which is being held Monday in Rockville.The White House did not identify the social media outlets.The first lady is focusing on cyberbullying among young people as part of her “Be Best” initiative. The campaign also includes opioid abuse and overall child well-being.",1
"The House Committee on Ways and Means removed P90 billion worth of Value Added Tax (VAT) exemptions under 79 special laws and gave up P6 billion of potential government revenues from taxes on luxury cars in approving the Duterte administration’s tax reform bill dubbed as Tax Reform for Acceleration and Inclusion (Train).Party-list lawmakers Antonio Tinio of Alliance of Concerned Teachers and Ariel Casilao of Anakpawis made the disclosure a day after the House panel approved the Train bill, which also lowers personal income taxes from 32 percent to 25 percent.Tinio, who voted no on the measure, said the Finance department is expected to raise P90 billion from the removal of VAT exemptions provided by the 79 special laws covering civic institutions, state universities and colleges and cooperatives, among other sectors.The bill imposes additional excise taxes on petroleum products, including a P6 per liter excise tax on diesel fuel spread over three years.“The Finance department’s target revenue from new fuel taxes is P120 billion, and their second largest target revenue will come from the removal of tax exemptions provided by 79 laws which is valued at P90 billion. In fact, there was even a discussion on whether we should be explicit [in the bill] on the repeal of these [79] laws.Eventually, the wordings [of the bill] were made in general because they don’t want to the public to see the sectors which will be affected,” Tinio told reporters.“It’s clear that they are hiding something. By lifting the VAT exemptions provided by these 79 laws, this will create a domino effect on all sectors. By not being specific about it, they are avoiding possible backlash,” Casilao said.Tinio said the Duterte administration’s tax reform proposal is not out to plug the government revenue loss as a result of lowered income taxes but to profit from taxpayers’ money.While the Finance department estimates that the government will lose P140 billion in revenues from the reduced taxes, he pointed out, it is targeting P250 billion in revenues from the new taxes that are also incorporated in the tax reform bill.“This [bill] is clearly anti-poor because new taxes will only burden the poor. Fixed income earners will benefit from lowered income taxes, but how about the poor [who don’t enjoy fixed income]?” Tinio said.He said the Finance department yielded to wishes of car manufacturers in decreasing the initially proposed 200 percent increase in excise taxes for luxury vehicles.As a result, the department’s expected revenues from additional automobile taxes have gone down to P24 billion from P30 billion.“We can’t understand why the Finance department would hear the side of the importers and distributors of the luxury vehicles and let go of P6 billion of potential revenues and, yet, they want to remove VAT exemptions on cooperatives which is just P3 billion,” Tinio said.",1
"Vice President Leni Robredo on Friday called on Filipinos to remain vigilant as the country was “plunged into the depths of uncertainty” with the ouster of Chief Justice Maria Lourdes Sereno.In a statement, Robredo assailed the Supreme Court vote to remove Sereno by way of a quo warranto petition as “a blatant betrayal of the sacredness of the Constitution.”She added: “True power will always be with the people. I ask the Filipino people to join me in utmost vigilance as the rest of these developments unfold, and to add their voice as we defend our judicial system, our Constitution and ultimately, our democracy.”Former President Benigno “Noynoy” Aquino III also slammed the Supreme Court ruling and said the decision was apparently tailor-fit to push the single objective of taking Sereno out of office.Fruit metaphorIn a statement written in Filipino, the former President used the metaphor of a fruit harvested before its time to describe the sour taste that was left by the high court ruling.He assailed the justices for choosing to misinterpret the law which, Mr. Aquino maintained, has been very clear in stating that impeachable officials may be removed from office only through the impeachment process.“Just how sour is this decision that they’re forcing us to swallow?” Mr. Aquino said.Aquino appointed Sereno Chief Justice in 2012, saying that he believed her legal skills and what would have been her long service in the high court—20 years—would pave the way for lasting judicial reform.Dangerous precedentRobredo described the ruling as setting “a very dangerous precedent that may seriously undermine the independence of the judiciary,” and urged people to “raise their voice” against it “to right the wrong” that removed Sereno as Chief Justice, “particularly given how close the vote was for a decision of such magnitude.”The Supreme Court justices on Friday voted 8-6 favoring the quo warranto petition that removed Sereno from her post.‘Fight not yet over’“As the second highest official in the land, let me assure you: The fight is not yet over,” Robredo said.“At this point, we should not lose hope as there are still legal remedies available. We are disappointed, but we will not stop,” the Vice President said, adding she was also concerned over the coming Supreme Court ruling on her electoral protest against losing vice presidential candidate Bongbong Marcos.",1
"On Tuesday morning, KTVU Channel 2 in the San Francisco Bay Area received multiple photos from viewers of what they had described as an appearance of angel in the sky.The photos were taken from different locations around the Bay Area, including Campbell. (Campbell is just a few blocks from the headquarters of The Adobo Chronicles.)The sky was totally blue without a single cloud formation except for the rainbow-colored phenomenon.Hundreds of residents who saw the “apparition” over Campbell, as well as many more who saw the photos on television and on KTVU’s web site, immediately gathered at St. Lucy’s Catholic Church on Winchester Boulevard.“It’s a sign from heaven,” they cried out. ”Meteorologist Steve Paulson, however, had a scientific explanation for the occurrence. He said it’s a sun dog (scientific name parhelion).Sun dogs are a relatively common atmospheric optical phenomenon associated with the reflection/refraction of sunlight by the numerous small ice crystals that make up cirrus or cirrostratus clouds.Regardless, the excitement of the the overflow crowd that gathered at St. Lucy’s could not be contained, not even after the church’s parish priest admonished the people to go home or go back to work.Sun dog or angel, it was a spectacular sight to behold!",0
"Philippines (HHIC-Phil) as the top exporter for the shipbuilding sector yesterday at the Philippine Trade and Training Center (PTTC) in Pasay City.With last year’s exportation of 16 large vessels to foreign shipping lines, HHIC-Phil) bagged the Top Sectoral Exporter citation during the National Export Congress.With the theme “Advancing SMEs through Inclusive Business: From Local to Global,” the event is aimed at promoting the business environment by assisting micro, small and medium exnterprises (MSMEs), exporters, and domestic producers in enhancing their capabilities in supplying and maintaining their presence in the international market.“We are honored to receive such an award from the DTI. We are more than proud of the craftsmanship of the Koreans and the diligence of the Filipino shipbuilders, without them, we wouldn’t have won the award,” said Hanjin President Jung Goo Heo.He added that the company will continue to help the economic growth of the Philippines.President Duterte graced the awarding ceremony along with Korean Ambassador to the Philippines Kim Jae Shin, DTI Secretary Ramon Lopez, DTI Undersecretary Nora Terrado, Philippine Exporters Confederation Inc. (PhilExport) President Sergio Ortiz-Luis Jr., Presidential Adviser on Entrepreneurship Jose Maria Conception III, Department of Science and Technology Secretary Fortunato Dela Peña, Department of Information and Communications Technology Secretary Rodolfo Salalima and DTI Director Senen Perlada.The National Exporters Congress is an annual event led by the DTI, PhilExport and the Export Development Council (EDC).The yearly celebration of the Exporters Week was made to obtain the total commitment of the government and the private sector to continuously work together to sustain export promotion and development.",1
"The Philippine National Police (PNP) in Eastern Visayas said it has put an end to rampant illegal gambling in Calbayog City in Samar that was reported in a local newspaper.New PNP Eastern Visayas Regional Director Chief Supt. Gilbert DC Cruz ordered the Calbayog police to stop the illegal gambling at the city bus terminal and arrest the persons behind it.Cruz identified those arrested as Mateo Balaguer, 42, a resident of Barangay Obrero, Calbayog.He said Balaguer was caught in the act.Criminal charges are being prepared against him, Cruz said.Cruz ordered the crackdown after the rampant illegal gambling at the bus terminal was reported to PNP Chief Director General Ronald M. dela Rosa who has warned he will go after police officials who tolerate illegal gambling.Last February, President Duterte directed Dela Rosa to launch a concerted campaign against all forms of illegal gambling.",1
"A low pressure area (LPA) spotted off Basco, Batanes will intensify into a tropical depression in 24 hours, while a severe tropical storm may enter the Philippine Area of Responsibility (PAR) on Wednesday, the weather bureau said on Sunday.The Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa) said in its 5 p.m. update that the LPA was 150 kilometers (km) northeast of Basco, Batanes.It will bring cloudy skies with scattered rains and thunderstorms over the Ilocos provinces, Apayao, Abra, Batanes, and Babuyan Group of Islands.It was forecast to intensify into a tropical depression within 24 to 36 hours and will be named “Neneng,” weather specialist Ariel Rojas said.Meanwhile, typhoon “Mangkhut” was spotted 3,075 km east of southern Luzon, still outside PAR.It packed winds of 120 kilometers per hour (kph) and gusts of 145 kph as it moved west northwest at 35 kph.“Mangkhut” may enter Philippine territory on Wednesday and will be named “Ompong.” Weather forecasters said it has the potential of turning into a super typhoon.",1
"THE HOUSE of Representatives leadership is urging President Duterte to form a 20-member group of elders who could serve as a guide to senators and representatives in the proposed constituent assembly (Con-ass) that would amend the Constitution.Speaker Pantaleon Alvarez said he would propose the creation of a constitutional commission (Con-com) through an executive order to address concerns of those who want Charter change (Cha-cha) through a constitutional convention (Con-con).Alvarez has shot down the proposal for a Con-con because of the massive cost of electing the delegates and paying their staff and overhead expenses.He said part of the Con-com’s goal was to sway adverse public opinion in favor of amending the Constitution.Alvarez was not surprised about the public’s resistance to Cha-cha considering that previous attempts were seen primarily as a means to extend the term of the President and other elected officials.“It’s sad that the public is wary of Cha-cha but I can’t blame them because of their bad experience. But it is the President himself who stressed that lawmakers are Filipinos themselves and as Filipinos they should do something for the country,” he said.Among the elders Alvarez wanted the President to appoint to the Con-com were former Chief Justice Reynato Puno, former Senate President Aquilino Pimentel Jr., lawyer Reuben Canoy (founder of Radio Mindanao Network) and the San Beda Law School dean, Fr. Ranhilio Aquino.Alvarez said the other Con-com members may come from nongovernment organizations and the academe.“They will be tasked with studying and reviewing the present Constitution and then drafting a new Charter, which will be submitted to the constituent assembly where it will be discussed thoroughly,” he said.He said the creation of the Con-com would not violate the Constitution because it would still be Congress, acting as one that would approve the changes, that would include a shift to federal form of government and relaxing foreign equity limits.The proposed amendments would then be submitted to the public for approval in a referendum in 2019.",1
"After seven years in and out of the Bataan District Jail (BDJ), Bernadeth Gabor could feel confident to disprove President Rodrigo Duterte’s recent assertion that those who had spent time behind bars are hopeless and could no longer be rehabilitated to become productive members of society.Make no mistake, Gabor is no troublemaker. She is the dean of the College of Technology of the Bataan Peninsula State University (BPSU) who initiated the Hope Behind Bars program to help hundreds of BDJ “residents” get a second shot at life after prison.The in-prison skills development program offers various technical-vocational courses to inmates.Mr. Duterte and others who see no hope for former prisoners might learn that some of Gabor’s students who are now free had landed decent jobs here and abroad while others were helping her maintain and expand the program.Gabor, 41, started Hope Behind Bars in 2010 after a friend working at the BDJ asked for her help to teach some skills to the inmates.She was hesitant at first to jump at the idea because she feared for her life due to the bad image of prisoners she then had.Nonetheless, with the civic-mindedness that had been instilled in her since childhood, she accepted the challenge, she told the Inquirer.Despite lacking resources in the first two years of the program, she soldiered on, inspired by the BDJ residents’ “eagerness to learn.”“They see you as their chance to become better individuals. They are very happy because they learn a lot. I’ve grown fond of them because I saw hope in their eyes,” Gabor said.It was difficult for her to recruit other teachers as they, too, were afraid of the inmates as she was. But after some prodding and experiencing how it felt to teach inside a jail, volunteers started signing up.What was initially a one-woman show became a full-fledged program backed by no less than 50 teachers and BPSU staff.The university later provided financial support. This enabled Gabor, who first taught how to bake bread like the popular pan de sal, to offer other courses such as welding, automotive repair, housekeeping and even dressmaking.Most of her students have been certified as professionals by the Technical Education Skills and Development Authority (Tesda).BDJ residents who took part in the program were mostly those who were about to be released and who saw their new skills as a boost to their social reintegration.Gabor said a study showed that those who took part earned enough to send money to their families to buy appliances and fix their homes. Some have been employed in cruise ships and even as security officers in provincial malls, she said.Good feeling“It gives you a good feeling that somehow you are able to restore their self-confidence, that you are able to impart to them new skills, knowledge and information,” she said.Gabor’s work has been recognized by the Bureau of Jail Management and Penology, which has tapped her to replicate Hope Behind Bars in Olongapo City in Zambales province.Bato Balani Foundation Inc. and Diwa Learning Systems Inc. have also honored her with “The Many Faces of the Teacher” award.Now on its 14th year, the award aims to inspire and encourage teachers around the country to do more, especially outside their classrooms where they can make a make “a bigger difference.”The achievements of Gabor’s students dispute Mr. Duterte’s recent statement that prisoners “do not want [to go] out of prison because they have lost the existence, the essence or existence of a productive person.”“If they get used to six, seven, 10 years, 15, 20 years they are in prison, no matter what form of livelihood you teach them in Tesda, once they are out, they will look for some trouble. And then they will return to Muntinlupa and they will be happy,” Mr. Duterte said in a Tesda anniversary speech.‘There is always hope’Gabor, however, believes “there is always hope” for those who may have lost their way.“Once they are out, there are jobs and they have families waiting for them. The people must learn to accept them. That’s why I strive to open the minds of others that they (prisoners) can change,” she said.According to Gabor, one of the main reasons some released prisoners go back to jail is people look down on them and are afraid of them.“This should not be the case. We should support them in their path to changing their lives,” she said.Gabor said her passion to teach at the BDJ was further strengthened when two years into the program, her younger brother was locked up at the facility on “false charges” of selling and possessing illegal drugs.After spending at least two years in jail, her brother was acquitted. Now he is a contractor abroad.Gabor said what happened to her brother made her better understand the plight of the BDJ inmates and realize that people in prison need help and should be given an opportunity to turn a new leaf.",1
"The Quezon City Prosecutor’s Office subpoenaed Labor Undersecretary Jacinto Paras in connection with the theft complaint filed against him by Rep. Tomasito Villarin of Akbayan party-list.Villarin accused Paras of attempting to steal his IPhone X, worth P74,000, during one of the committee hearings of the House labor panel last March.Villarin claimed that Paras put his phone and charger above his phone and then left. The lawmaker later found his phone in another room, and the CCTV showed it was Paras who left it there.The subpoena ordered both parties to appear before the Office of the Quezon City Prosecutor on July 2 and 16.“No motion to dismiss will be entertained. Only counter affidavits will be accepted. Otherwise, it is to be deemed that the party concerned waived his or her right to present evidence,” the subpoena read.The subpoena was signed by Quezon City Senior Assistant Prosecutor Rodrigo del Rosario.",1
"THE Senate on Monday approved the landmark measure creating the Department of Human Settlements and Urban Development (DHSUD) to consolidate all housing agencies under one body.The senators passed on third and final reading Senate Bill 1578 to streamline bureaucracy and compel shelter agencies to “work together more harmoniously and connect their plans and programs.”Sen. Joseph Victor “JV” Ejercito, chairman of the Senate Committee on Urban Planning, Housing and Resettlement and sponsor of the bill said that for the last 30 years, the country has “been deprived of a rational and systematic way of addressing the nation’s housing needs.”The senator said the country is facing more than two million housing needs this year. The figure is projected to balloon to 6,571,387 by the end of 2022.“We continue to be challenged with problems of overcrowding, restrictions in unlocking land for human settlements, increasing number of homeless people and multiplying families living in slums, riverbanks and danger zones,” Ejercito said.“What we need is one housing department with one board working towards one direction…creating the roadmap for housing and urban development, leading its implementation, setting the general direction for everyone and able to follow through each and every project with clear functions, policies, budget and financing,” he said.He said the creation of the DHSUD would combine the administrative functions of the Housing and Urban Development Coordinating Council and the planning and regulatory functions of the Housing and Land Use Regulatory Board.The proposed housing department would be responsible for all housing and urban concerns, including planning, policy making, regulations, program coordination and performance monitoring.Under the bill, the department would be composed of the Office of the Secretary, the Bureaus of Policy Development, Coordination, Monitoring and Evaluation, Environmental, Land Use, and Urban Planning and Development, Housing and Real Estate Development Regulation and the Homeowners Association and Community Development.It also proposes the creation of a National Shelter Board to address housing policies and plans as well as to reduce bureaucracy. The board will be composed of the secretary of the DHSUD, the director-general of the National Economic and Development Authority, the secretaries of the Departments of Finance, Budget and Management, Public Works and Highways, Department of the Interior and Local Government, the heads of the key shelter agencies, specifically the National Housing Authority, Home Guaranty Cooperation, National Home Mortgage Finance Corporation, Home Development Mutual Fund and the Social Housing Finance Corporation.“Currently, the governing boards of the key shelter agencies are operating and meeting separately. The proposed National Shelter Board will rationalize and streamline the governing Boards of the different shelter agencies to come up with a moare holistic and coherent plan for the housing and urban development sector,” Ejercito said.",1
"DAMAGE to infrastructure and agriculture from Typhoon “Nona” (international name: Melor) has exceeded P2 billion, according to the National Disaster Risk Reduction and Management Council (NDRRMC).At the same time, the death toll from Nona and Tropical Depression “Onyok,” which battered the country in succession last week, rose to 45 on Sunday, disaster monitoring officials said. But the NDRRMC said only 35 fatalities had been confirmed.Damage to agriculture accounted for 89 percent of the P2,070,034,469.20 in total damage so far.Destroyed agricultural crops and high-value commercial crops were valued at P1,836,065,865.20, and damaged infrastructure, P233,968,604.A total 168,439 houses were either damaged or destroyed in Central Luzon, Calabarzon, Mimaropa, Bicol and Eastern Visayas.The NDRRMC also reported that 35 health facilities in Bicol and Eastern Visayas, including three barangay health stations in Northern Samar province, were damaged. It said 46 classrooms were destroyed and 53 damaged.Communication lines have yet to be fully restored in Eastern Visayas, while 42 roads and 21 bridges remain not passable in Cagayan Valley, Central Luzon, Calabarzon, Mimaropa, Bicol and Eastern Visayas.The NDRRMC said eight cities and 45 towns were still experiencing power interruptions, and floods had yet to recede in 118 of the 214 areas in Luzon.A total of 87,743 people were still staying in 367 evacuation centers.So far, the Department of Social Welfare and Development and local government units have provided P79,132,796.98 worth of relief assistance to affected residents.Onyok sent 8,472 people to 38 evacuation centers in the provinces of Agusan del Sur, Agusan del Norte, Dinagat Island and Surigao del Sur. Authorities were able to preemptively evacuate 14,581 people before Onyok made landfall in Davao Oriental province on Friday.",1
